"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","ew1","ew2","sclass1","sclass2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2018,0,1,"RaABAMup_fst","RaABAMup_fst","westside","westside",NA,"E","Non-forest","Forest",848.173385388926,193619.03242674,13,6527
2018,0,1,"RaABLA_faf","RaABLA_faf","westside","westside",NA,"A","Non-forest","Forest",100.806027849542,6089.12286680832,1,4031
2018,0,1,"RaABLA_faf","RaABLA_faf","westside","westside",NA,"B","Non-forest","Forest",56.2248549049655,1140.08263379293,2,6308
2018,0,1,"RaABLA_faf","RaABLA_faf","westside","westside",NA,"E","Non-forest","Forest",81.6905434337906,6491.04307371213,2,2277
2018,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside",NA,"A","Non-forest","Forest",321.711195572234,47529.0243089555,4,6308
2018,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside",NA,"B","Non-forest","Forest",373.783808645221,42283.9334102051,6,6308
2018,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside",NA,"C","Non-forest","Forest",85.2797714193224,7333.35169917976,1,2277
2018,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside",NA,"E","Non-forest","Forest",599.996698480479,123303.275555154,5,6308
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside",NA,"A","Non-forest","Forest",74.288981138237,7102.43241093262,1,5870
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside",NA,"B","Non-forest","Forest",232.914827571116,32667.9752639968,5,11339
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside",NA,"E","Non-forest","Forest",61.995422696326,1384.52188735515,5,15370
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside",NA,"A","Non-forest","Forest",2185.47169578362,764402.7377077,23,17647
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside",NA,"B","Non-forest","Forest",6891.2165722991,1958302.89348574,76,17647
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside",NA,"C","Non-forest","Forest",167.851471450191,10208.7799215283,5,9901
2018,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside",NA,"E","Non-forest","Forest",2247.25641340214,288511.230813243,50,17647
2018,0,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside",NA,"E","Non-forest","Forest",15.4742433264321,245.878447482766,1,5469
2018,0,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","eastside","eastside",NA,"B","Non-forest","Forest",0.0182602438498424,0.000357471635952635,1,5469
2018,0,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","westside","westside",NA,"E","Non-forest","Forest",5.42572900177493,30.4784523963718,1,5469
2018,0,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","eastside","eastside",NA,"E","Non-forest","Forest",128.879276283335,21375.9036185594,1,5870
2018,0,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","westside","westside",NA,"A","Non-forest","Forest",13.0377054972017,122.693317005616,1,5870
2018,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside",NA,"E","Non-forest","Forest",11.9055119222555,86.149473958502,2,11339
2018,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside",NA,"A","Non-forest","Forest",1978.96702141969,731970.734955637,13,9901
2018,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside",NA,"B","Non-forest","Forest",3366.89821119528,1381134.13923959,23,12178
2018,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside",NA,"E","Non-forest","Forest",239.910913128943,7942.71766616975,12,17647
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside",NA,"A","Non-forest","Forest",365.476595098218,48390.455341644,3,5870
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside",NA,"B","Non-forest","Forest",100.11483420925,5225.9600383296,2,5870
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside",NA,"A","Non-forest","Forest",1195.3316418739,205012.380426089,13,9901
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside",NA,"B","Non-forest","Forest",1510.73575888538,151445.064700356,35,17647
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside",NA,"C","Non-forest","Forest",185.469491561581,12013.3158920315,4,15370
2018,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside",NA,"E","Non-forest","Forest",779.91587993011,78359.5790233978,15,17647
2018,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","eastside","eastside",NA,"E","Non-forest","Forest",65.3774504412104,4639.35944142156,1,5870
2018,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside",NA,"A","Non-forest","Forest",14.5415089958276,152.665173019277,2,5870
2018,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside",NA,"B","Non-forest","Forest",786.719772210228,170949.429090794,4,11339
2018,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside",NA,"C","Non-forest","Forest",10.6566788826224,127.021387179604,1,4031
2018,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside",NA,"E","Non-forest","Forest",61.6545700357105,3714.04537751941,4,9500
2018,0,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside",NA,"A","Non-forest","Forest",1604.10342697252,357527.14843584,9,5870
2018,0,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside",NA,"B","Non-forest","Forest",1892.05558867046,1040952.53893489,12,5870
2018,0,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside",NA,"C","Non-forest","Forest",271.71698823356,68888.0062343085,1,5870
2018,0,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside",NA,"E","Non-forest","Forest",2107.95870947825,710032.037712861,21,11339
2018,0,1,"RaMCONdy_fdd","RaMCONdy_fdd","eastside","eastside",NA,"A","Non-forest","Forest",4208.91605613838,2512083.11461063,24,17647
2018,0,1,"RaMCONdy_fdd","RaMCONdy_fdd","eastside","eastside",NA,"B","Non-forest","Forest",8790.12541087829,2448549.54122504,106,17647
2018,0,1,"RaMCONdy_fdd","RaMCONdy_fdd","eastside","eastside",NA,"C","Non-forest","Forest",654.627734352601,182005.296165041,5,13616
2018,0,1,"RaMCONdy_fdd","RaMCONdy_fdd","eastside","eastside",NA,"E","Non-forest","Forest",729.984956632063,266590.261581057,7,17866
2018,0,1,"RaMCONdy_fdg","RaMCONdy_fdg","eastside","eastside",NA,"A","Non-forest","Forest",66.3966799482471,2481.84959752338,5,5469
2018,0,1,"RaMCONdy_fdg","RaMCONdy_fdg","eastside","eastside",NA,"B","Non-forest","Forest",898.631656543435,138156.935018408,20,5469
2018,0,1,"RaMCONdy_fdg","RaMCONdy_fdg","eastside","eastside",NA,"C","Non-forest","Forest",8.72219054636713,70.2614097914792,2,5469
2018,0,1,"RaMCONdy_fdg","RaMCONdy_fdg","eastside","eastside",NA,"E","Non-forest","Forest",50.5140115924237,603.656484792217,7,5469
2018,0,1,"RaMCONdy_fmd","RaMCONdy_fmd","eastside","eastside",NA,"A","Non-forest","Forest",556.519030265437,94581.6220317835,8,17647
2018,0,1,"RaMCONdy_fmd","RaMCONdy_fmd","eastside","eastside",NA,"B","Non-forest","Forest",3899.62340774193,1465392.45693657,29,17647
2018,0,1,"RaMCONdy_fmd","RaMCONdy_fmd","eastside","eastside",NA,"C","Non-forest","Forest",0.14387664999515,0.020151839715203,1,2277
2018,0,1,"RaMCONdy_fmd","RaMCONdy_fmd","eastside","eastside",NA,"E","Non-forest","Forest",630.025263729366,74890.5230190609,10,11777
2018,0,1,"RaMCONdy_fmx","RaMCONdy_fmx","eastside","eastside",NA,"A","Non-forest","Forest",156.203700209247,10822.8142861544,5,5469
2018,0,1,"RaMCONdy_fmx","RaMCONdy_fmx","eastside","eastside",NA,"B","Non-forest","Forest",192.851940530725,11381.5297527199,11,11339
2018,0,1,"RaMCONdy_fmx","RaMCONdy_fmx","eastside","eastside",NA,"C","Non-forest","Forest",7.92742486337532,66.9335220200434,1,5469
2018,0,1,"RaMCONdy_fmx","RaMCONdy_fmx","eastside","eastside",NA,"E","Non-forest","Forest",15.0147664097207,104.298590901545,3,5469
2018,0,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside",NA,"A","Non-forest","Forest",317.91688518844,18699.0950332109,12,11598
2018,0,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside",NA,"B","Non-forest","Forest",3211.07314008883,955401.379197244,59,17647
2018,0,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside",NA,"C","Non-forest","Forest",138.76779367127,6993.42603061012,3,11339
2018,0,1,"RaMCONms_fcm","RaMCONms_fcm","eastside","eastside",NA,"E","Non-forest","Forest",189.024866860296,6531.64749361411,12,8005
2018,0,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside",NA,"A","Non-forest","Forest",356.328676652142,43571.3340099829,8,15370
2018,0,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside",NA,"B","Non-forest","Forest",2085.39034411086,527928.080692722,33,17647
2018,0,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside",NA,"C","Non-forest","Forest",79.0476442961362,4195.24972909507,3,7746
2018,0,1,"RaMCONms_fmm","RaMCONms_fmm","eastside","eastside",NA,"E","Non-forest","Forest",411.912077682323,46199.0292435556,6,7746
2018,0,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside",NA,"A","Non-forest","Forest",318.338359863776,109558.982050066,1,5870
2018,0,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside",NA,"B","Non-forest","Forest",78.9923374408775,7311.21532154872,1,5870
2018,0,1,"RaMCONsw_fdm","RaMCONsw_fdm","eastside","eastside",NA,"E","Non-forest","Forest",44.7635796063642,1678.07429523071,2,11339
2018,0,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside",NA,"A","Non-forest","Forest",28.3635381570006,727.931236506912,2,5469
2018,0,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside",NA,"B","Non-forest","Forest",208.14988691252,9925.75365876841,9,11339
2018,0,1,"RaMCONsw_fiw","RaMCONsw_fiw","eastside","eastside",NA,"E","Non-forest","Forest",777.707495037972,72318.3194750463,19,11339
2018,0,1,"RaMCONsw_fiw","RaMCONsw_fiw","westside","westside",NA,"B","Non-forest","Forest",11.104182315858,96.3050386513456,1,259
2018,0,1,"RaMCONsw_fiw","RaMCONsw_fiw","westside","westside",NA,"E","Non-forest","Forest",668.21510368811,348745.343888634,1,259
2018,0,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside",NA,"A","Non-forest","Forest",394.673156031622,154957.014058909,1,5870
2018,0,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside",NA,"B","Non-forest","Forest",8.29610970634475,66.805592572925,1,5870
2018,0,1,"RaMCONsw_fvw","RaMCONsw_fvw","eastside","eastside",NA,"E","Non-forest","Forest",60.2231273991633,1415.504217195,3,11339
2018,0,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside",NA,"A","Non-forest","Forest",228.30453274145,58405.1837377042,1,5469
2018,0,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside",NA,"B","Non-forest","Forest",12.0394111846402,84.0097028039241,2,5469
2018,0,1,"RaMEVG_ftd","RaMEVG_ftd","eastside","eastside",NA,"E","Non-forest","Forest",166.664459592,10745.9548479041,4,11339
2018,0,1,"RaMEVG_fuc","RaMEVG_fuc","eastside","eastside",NA,"A","Non-forest","Forest",87.3639755344894,7063.25694918741,1,5469
2018,0,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside",NA,"A","Non-forest","Forest",124.884098870187,6595.40438648831,4,11339
2018,0,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside",NA,"B","Non-forest","Forest",16.7408851827393,165.618775455262,3,5469
2018,0,1,"RaPICOpu_fld","RaPICOpu_fld","eastside","eastside",NA,"E","Non-forest","Forest",17.9181023829139,367.834467600287,1,5870
2018,0,1,"RaPICOpu_flp","RaPICOpu_flp","eastside","eastside",NA,"E","Non-forest","Forest",5.04270953618367,26.1113619718235,1,5469
2018,0,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside",NA,"A","Non-forest","Forest",140.489027939563,9484.90294093898,4,5469
2018,0,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside",NA,"B","Non-forest","Forest",1261.66169535939,583479.556357098,17,11339
2018,0,1,"RaPIPOm_fdp","RaPIPOm_fdp","eastside","eastside",NA,"E","Non-forest","Forest",517.707500705998,30575.5522998989,25,11339
2018,0,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside",NA,"A","Non-forest","Forest",790.698978381806,436277.389116826,4,4031
2018,0,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside",NA,"B","Non-forest","Forest",300.734964941796,52143.6862821581,3,6308
2018,0,1,"RaPIPOm_fpd","RaPIPOm_fpd","eastside","eastside",NA,"E","Non-forest","Forest",172.230991760709,10325.1407986967,5,6308
2018,0,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside",NA,"A","Non-forest","Forest",174.849913897183,11885.5049020011,11,11339
2018,0,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside",NA,"B","Non-forest","Forest",507.267416405687,75094.5883208861,16,11339
2018,0,1,"RaPIPOm_fpl","RaPIPOm_fpl","eastside","eastside",NA,"E","Non-forest","Forest",460.251683953185,39773.9914834231,15,11339
2018,0,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside",NA,"A","Non-forest","Forest",384.7435496419,54392.4566009332,3,11339
2018,0,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside",NA,"B","Non-forest","Forest",1838.94645837401,962516.395597047,17,11339
2018,0,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside",NA,"C","Non-forest","Forest",39.1468719650543,1470.71087035694,1,5469
2018,0,1,"RaPIPOxe_fpd","RaPIPOxe_fpd","eastside","eastside",NA,"E","Non-forest","Forest",241.88265817111,16619.4780342603,5,11339
2018,0,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside",NA,"A","Non-forest","Forest",6667.42614863735,4611861.24296689,20,11339
2018,0,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside",NA,"B","Non-forest","Forest",15615.7343530842,9999976.23915015,55,11339
2018,0,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside",NA,"C","Non-forest","Forest",904.867620792918,558234.673771275,2,5870
2018,0,1,"RaPIPOxe_fxp","RaPIPOxe_fxp","eastside","eastside",NA,"E","Non-forest","Forest",517.816544027999,61579.2906472834,7,11339
2018,0,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside",NA,"A","Non-forest","Forest",191.048258351255,39805.4505561454,2,11339
2018,0,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside",NA,"C","Non-forest","Forest",13.3501576221904,164.935072228963,1,5469
2018,0,1,"RaREFI_fcw","RaREFI_fcw","eastside","eastside",NA,"E","Non-forest","Forest",262.432358349087,29184.5063045444,5,5469
2018,0,1,"RaREFI_frm","RaREFI_frm","eastside","eastside",NA,"E","Non-forest","Forest",204.048582548576,43597.750569276,1,5870
2018,0,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside",NA,"A","Non-forest","Forest",1432.8747748996,685338.475384977,5,2496
2018,0,1,"RaSAWD_fal","RaSAWD_fal","eastside","eastside",NA,"B","Non-forest","Forest",557.466935858317,154618.998004916,4,2496
2018,0,1,"RaSAWD_fal","RaSAWD_fal","westside","westside",NA,"A","Non-forest","Forest",4390.68342231579,4354116.54437491,8,2755
2018,0,1,"RaSAWD_fal","RaSAWD_fal","westside","westside",NA,"B","Non-forest","Forest",418.192558113771,67575.3688696765,4,7746
2018,0,1,"RaSAWD_fal","RaSAWD_fal","westside","westside",NA,"C","Non-forest","Forest",238.422384992622,61038.8564318031,1,4031
2018,0,1,"RaSAWD_fsw","RaSAWD_fsw","eastside","eastside",NA,"B","Non-forest","Forest",1010.13580779251,372310.266956196,3,5728
2018,0,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside",NA,"A","Non-forest","Forest",427.140349727876,119261.864817634,2,6308
2018,0,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside",NA,"B","Non-forest","Forest",74.7027558647768,4040.40254718563,3,5469
2018,0,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside",NA,"C","Non-forest","Forest",1393.36495076887,659878.950148477,15,8224
2018,0,1,"RaSPFI_fcd","RaSPFI_fcd","eastside","eastside",NA,"E","Non-forest","Forest",109.657551849505,6438.03996516778,5,7746
2018,0,1,"RaSPFI_fmz","RaSPFI_fmz","eastside","eastside",NA,"A","Non-forest","Forest",24.89595223296,708.982705815984,1,5469
2018,0,1,"RaSPFI_fmz","RaSPFI_fmz","eastside","eastside",NA,"B","Non-forest","Forest",8.18110836171237,59.5585255243634,1,5469
2018,0,1,"RaSPFI_fmz","RaSPFI_fmz","eastside","eastside",NA,"C","Non-forest","Forest",42.4287414009538,1025.45446854239,3,5469
2018,0,1,"RaSSHE_fss","RaSSHE_fss","eastside","eastside",NA,"B","Non-forest","Forest",397.027178941905,127753.106551667,3,5870
2018,0,1,"RaSSHE_fss","RaSSHE_fss","westside","westside",NA,"A","Non-forest","Forest",284.513569617275,17736.8262479571,7,9901
2018,0,1,"RaSSHE_fss","RaSSHE_fss","westside","westside",NA,"B","Non-forest","Forest",3631.15157516847,2116707.68860625,21,15370
2018,0,1,"RaSSHE_fss","RaSSHE_fss","westside","westside",NA,"E","Non-forest","Forest",487.804999292332,83414.0738072234,9,15370
2018,0,1,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside",NA,"A","Non-forest","Forest",12.9309045393866,215.187042399677,1,5870
2018,0,1,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside",NA,"B","Non-forest","Forest",429.247295895593,119046.733064395,1,259
2018,0,1,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside",NA,"C","Non-forest","Forest",24.7157089795478,627.260246858687,1,5469
2018,0,1,"RaTAOAco_ftm","RaTAOAco_ftm","eastside","eastside",NA,"E","Non-forest","Forest",1183.07941322255,396259.509678601,9,11598
2018,1,0,"Na0210290_fwo","Na0210290_fwo","eastside","eastside","A",NA,"Forest","Non-forest",152.236630126291,25055.8051793133,1,5870
2018,1,0,"Na0210290_fwo","Na0210290_fwo","eastside","eastside","B",NA,"Forest","Non-forest",980.034550561227,319001.854786603,3,5870
2018,1,0,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","A",NA,"Forest","Non-forest",571.743505023414,111945.607196922,4,11339
2018,1,0,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","B",NA,"Forest","Non-forest",2992.42263266574,1399247.58897681,13,11339
2018,1,0,"Na0710270_fdd","Na0710270_fdd","eastside","eastside","E",NA,"Forest","Non-forest",503.755176675807,64207.8984693826,12,11339
2018,1,0,"Na0710411_fmt","Na0710411_fmt","westside","westside","A",NA,"Forest","Non-forest",1166.88605674745,661394.336566375,5,6308
2018,1,0,"Na0710411_fmt","Na0710411_fmt","westside","westside","E",NA,"Forest","Non-forest",477.153460691026,89024.2496259797,4,6527
2018,1,0,"Na0710412_fmc","Na0710412_fmc","eastside","eastside","E",NA,"Forest","Non-forest",0.735314061573348,0.470043721501811,1,5469
2018,1,0,"Na0710412_fmc","Na0710412_fmc","westside","westside","A",NA,"Forest","Non-forest",236.097709948798,46045.8493016557,1,2277
2018,1,0,"Na0710412_fmc","Na0710412_fmc","westside","westside","B",NA,"Forest","Non-forest",76.2023795668408,6000.63395396083,1,2277
2018,1,0,"Na0710412_fmc","Na0710412_fmc","westside","westside","C",NA,"Forest","Non-forest",20.5489753196902,341.387709464423,1,2277
2018,1,0,"Na0710412_fmc","Na0710412_fmc","westside","westside","E",NA,"Forest","Non-forest",965.329640555756,460214.186386038,5,12036
2018,1,0,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","A",NA,"Forest","Non-forest",731.160402149425,232529.205719028,7,13616
2018,1,0,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","B",NA,"Forest","Non-forest",256.083472126271,15274.5196378845,7,17647
2018,1,0,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C",NA,"Forest","Non-forest",229.400750404524,61829.2795168503,1,2277
2018,1,0,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","D",NA,"Forest","Non-forest",80.3286934401571,8530.76233647456,1,219
2018,1,0,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E",NA,"Forest","Non-forest",874.961397878196,313343.973356394,9,11777
2018,1,0,"Na0710412_fmi","Na0710412_fmi","eastside","eastside","E",NA,"Forest","Non-forest",6.04861830010405,36.1891908815973,1,5469
2018,1,0,"Na0710412_fmi","Na0710412_fmi","westside","westside","E",NA,"Forest","Non-forest",138.499206748644,18341.3222636485,1,4031
2018,1,0,"Na1010471_frn","Na1010471_frn","eastside","eastside","A",NA,"Forest","Non-forest",13.6268295104541,146.836581452449,2,6308
2018,1,0,"Na1010471_frn","Na1010471_frn","eastside","eastside","B",NA,"Forest","Non-forest",81.7638146838048,2294.31238582369,8,6308
2018,1,0,"Na1010471_frn","Na1010471_frn","eastside","eastside","E",NA,"Forest","Non-forest",17.3988796892137,315.524262985348,1,2277
2018,1,0,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A",NA,"Forest","Non-forest",13.6398315232119,199.455700998384,1,5469
2018,1,0,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","B",NA,"Forest","Non-forest",35.7009847333781,734.391642883877,4,5469
2018,1,0,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E",NA,"Forest","Non-forest",10.2167016335356,103.249494987732,1,5469
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B",NA,"Forest","Non-forest",304.138080697582,25358.6376741347,7,7965
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","C",NA,"Forest","Non-forest",20.8305120550196,457.274720570679,1,2277
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E",NA,"Forest","Non-forest",176.736687206095,20715.8620989318,2,2496
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A",NA,"Forest","Non-forest",1278.67991729389,282826.497638919,13,11777
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B",NA,"Forest","Non-forest",1995.23037494539,907189.886953517,28,12255
2018,1,0,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","D",NA,"Forest","Non-forest",7.11634998146562,55.6175011280861,1,5469
