"PLT_CN","sclass"
41119460010497,"B"
41119461010497,"C"
41119463010497,"A"
346864488489998,"B"
346864489489998,"C"
346864490489998,"E"
346864491489998,"C"
346864492489998,"B"
346864493489998,"B"
346864494489998,"B"
346864495489998,"D"
346864496489998,"A"
346864497489998,"A"
346864498489998,"A"
346864499489998,"E"
346864500489998,"E"
346864501489998,"E"
346864502489998,NA
346864503489998,"E"
346864504489998,"E"
346864505489998,"E"
346864506489998,"E"
346864507489998,"D"
346864508489998,"A"
346864509489998,"D"
346864510489998,"E"
346864511489998,"D"
346864512489998,"A"
346864513489998,"A"
346864514489998,"C"
346864515489998,"D"
346864516489998,NA
346864517489998,"D"
346864518489998,"B"
290008455489998,"E"
290008456489998,"E"
290008457489998,"E"
290008458489998,"E"
290008459489998,"E"
290008460489998,"C"
290008461489998,"E"
290008462489998,NA
290008463489998,NA
290008464489998,"E"
290008465489998,"E"
290008466489998,"D"
290008467489998,"E"
290008468489998,"C"
290008469489998,"C"
290008470489998,"E"
290008471489998,"B"
290008472489998,"B"
290008473489998,"D"
290008474489998,NA
290008475489998,"A"
290008476489998,"C"
290008477489998,"C"
290008478489998,"C"
290008493489998,"C"
290008494489998,"E"
41119464010497,"E"
41119465010497,"C"
41119466010497,"E"
41119467010497,"C"
41119468010497,"B"
41119469010497,"B"
41119470010497,"B"
41119471010497,"B"
41119472010497,NA
41119473010497,"E"
24916494010900,"D"
24916754010900,"C"
24917048010900,"A"
24917357010900,"E"
24917518010900,"C"
24917620010900,NA
24917636010900,"B"
24917776010900,NA
24917792010900,"E"
24918026010900,"E"
24918381010900,"E"
24918651010900,"D"
24918946010900,NA
24918962010900,"E"
24919112010900,NA
24919128010900,"C"
24919325010900,NA
24919341010900,NA
24919356010900,NA
24919371010900,NA
24919386010900,NA
24919401010900,NA
24919416010900,NA
24919431010900,NA
24919446010900,NA
24919461010900,NA
24919476010900,NA
24919491010900,NA
24919506010900,NA
24919521010900,NA
24919536010900,NA
24919551010900,NA
24919567010900,NA
24919582010900,NA
24919597010900,NA
24919612010900,NA
24919627010900,NA
24919642010900,NA
24919657010900,NA
24919672010900,NA
24919687010900,NA
24919702010900,NA
24919717010900,NA
24919733010900,NA
24919749010900,NA
24919764010900,NA
24919779010900,NA
24919794010900,NA
24919809010900,NA
24919824010900,NA
24919839010900,NA
24919854010900,NA
24919869010900,NA
24919884010900,NA
24919899010900,NA
24919914010900,NA
24919929010900,NA
24919944010900,NA
24919960010900,NA
24919975010900,NA
24919990010900,NA
24920005010900,NA
24920020010900,NA
24920035010900,NA
24920051010900,NA
24920066010900,NA
24920082010900,NA
24920098010900,NA
24920114010900,NA
41119604010497,"E"
41119605010497,"B"
41119606010497,"C"
41119607010497,"A"
41119608010497,"A"
41119609010497,"B"
41119610010497,"C"
41119611010497,"E"
41119612010497,"B"
41119613010497,"E"
41119614010497,"C"
41119615010497,"C"
41119616010497,NA
41119619010497,"B"
41119621010497,"C"
41119622010497,"E"
41119623010497,"C"
41119625010497,"E"
41119626010497,"A"
41119627010497,"B"
41119628010497,"B"
41119629010497,"C"
41119630010497,"A"
41119631010497,"B"
41119633010497,"B"
41119634010497,"B"
41119635010497,"E"
41119636010497,"B"
41119637010497,"E"
41119638010497,"C"
41119639010497,"B"
41119640010497,"D"
41119641010497,"B"
41119642010497,"C"
41119643010497,"E"
41119644010497,"A"
41119645010497,"E"
41119647010497,"A"
41119648010497,"A"
41119649010497,"C"
41119650010497,"B"
41119651010497,"A"
41119652010497,"C"
24920146010900,NA
24920162010900,NA
24920178010900,NA
24920194010900,NA
24920210010900,NA
24920226010900,NA
24920241010900,NA
24920257010900,"B"
24920480010900,NA
24920496010900,"D"
24920707010900,"B"
24920964010900,NA
24920980010900,NA
24921003010900,"C"
24921220010900,"A"
24921520010900,NA
24921536010900,"E"
24921855010900,"B"
24922077010900,NA
24922375010900,"B"
24922617010900,"E"
24922896010900,NA
24922912010900,"C"
24923147010900,"A"
24923452010900,NA
24923467010900,NA
24923492010900,"B"
24923627010900,NA
24923643010900,"C"
24923774010900,"A"
24924112010900,NA
24924128010900,NA
24924144010900,"C"
24924376010900,NA
24924392010900,"A"
290008495489998,"E"
290008496489998,"E"
290008497489998,"D"
290008498489998,"D"
290008501489998,"C"
290008502489998,"D"
290008503489998,"E"
290008504489998,"E"
290008505489998,"E"
290008507489998,"C"
290008508489998,"A"
290008509489998,"B"
290008510489998,"B"
290008511489998,"C"
290008512489998,"E"
290008513489998,"B"
290008514489998,"C"
290008515489998,"B"
290008516489998,"B"
290008527489998,"E"
290008528489998,"D"
290008529489998,"E"
290008530489998,"D"
290008531489998,"B"
290008532489998,"E"
290008533489998,"B"
290008534489998,"A"
290008535489998,"B"
290008536489998,"E"
290008537489998,"B"
290008538489998,"B"
290008500489998,"B"
273641386489998,"A"
273641390489998,NA
273641401489998,"C"
273641402489998,"E"
273641405489998,"B"
273641408489998,NA
273641415489998,NA
273641417489998,"B"
273641425489998,"C"
273641438489998,"E"
273641439489998,"C"
273641440489998,"A"
273641442489998,NA
273641450489998,NA
273641451489998,NA
273641453489998,"C"
273641459489998,NA
273641462489998,NA
273641463489998,"C"
273641469489998,NA
273641470489998,"C"
273641473489998,NA
346864733489998,"A"
346864734489998,"C"
346864735489998,"C"
346864676489998,"C"
290008872489998,"B"
290008873489998,"E"
290008874489998,"E"
290008876489998,"E"
290008877489998,"C"
290008878489998,"E"
290008879489998,"E"
290008881489998,"E"
290008882489998,"D"
290008883489998,"C"
290008884489998,"B"
290008885489998,"A"
290008886489998,"C"
290008887489998,"A"
290008888489998,"C"
290008889489998,"C"
290008890489998,"C"
290008891489998,"E"
290008892489998,"E"
290008893489998,"E"
290008894489998,"E"
290008895489998,"D"
290008896489998,NA
290008897489998,"C"
290008898489998,"C"
290008899489998,"A"
290008900489998,"C"
290008901489998,"E"
290008902489998,"A"
290008905489998,"E"
290008906489998,"D"
290008907489998,"C"
290008908489998,"E"
290008909489998,"B"
290008910489998,"E"
290008911489998,"C"
290008912489998,"C"
290008914489998,"B"
290008915489998,"E"
290008916489998,"E"
290008917489998,"E"
290008918489998,"B"
290008919489998,"A"
290008920489998,"C"
290008921489998,"B"
290008922489998,"A"
290008923489998,"C"
290008924489998,"E"
290008925489998,"D"
290008926489998,"C"
290008927489998,"C"
24924599010900,"B"
24924856010900,"B"
24925102010900,"C"
24925386010900,NA
24925417010900,"C"
24925521010900,NA
24925560010900,NA
24925576010900,"D"
24925804010900,"C"
24926123010900,"C"
24926451010900,"C"
24926697010900,"C"
24927044010900,NA
24927059010900,"C"
24927283010900,"C"
24927448010900,"B"
24927622010900,"A"
24928021010900,NA
24928036010900,NA
24928051010900,NA
24928066010900,NA
24928081010900,NA
24928096010900,"A"
24928164010900,NA
24928179010900,NA
24928194010900,NA
24920130010900,NA
24928209010900,NA
41119752010497,"E"
41119753010497,"A"
41119754010497,"B"
41119755010497,"B"
41119756010497,"B"
41119757010497,NA
41119758010497,"A"
41119759010497,"E"
41119760010497,NA
41119761010497,"E"
41119762010497,"B"
41119763010497,"D"
41119764010497,"B"
41119765010497,"C"
41119766010497,NA
41119767010497,"D"
41119768010497,"C"
41119769010497,"E"
41119770010497,"B"
41119771010497,"E"
41119772010497,"B"
41119773010497,"A"
41119774010497,"E"
41119775010497,"B"
41119776010497,"C"
41119777010497,"E"
41119778010497,"A"
41119779010497,"E"
41119780010497,"E"
41119781010497,"A"
41119782010497,"D"
41119783010497,"D"
41119784010497,"C"
41119785010497,"E"
41119786010497,"E"
41119787010497,"E"
41119788010497,"D"
41119789010497,NA
41119790010497,"E"
41119791010497,"E"
41119792010497,"C"
41119793010497,"A"
41119794010497,"A"
41119795010497,"E"
41119796010497,"E"
41119797010497,NA
41119798010497,"E"
41119799010497,"D"
41119800010497,"D"
24928405010900,NA
24928420010900,NA
24928435010900,NA
24928450010900,NA
24928466010900,NA
24928482010900,NA
24928497010900,NA
24928512010900,NA
24928528010900,NA
24928557010900,"A"
24928668010900,NA
24928683010900,NA
24928698010900,NA
24928713010900,NA
24928728010900,NA
24928743010900,NA
24928758010900,NA
24928773010900,NA
24928788010900,NA
24928804010900,"A"
24928941010900,NA
24928957010900,NA
24928972010900,NA
24928987010900,NA
24929002010900,NA
24929017010900,NA
24929032010900,NA
24929047010900,NA
24929062010900,NA
24929077010900,NA
24929092010900,NA
24929108010900,NA
24929123010900,NA
24929138010900,NA
24929153010900,NA
24929169010900,NA
24929184010900,NA
24929200010900,NA
24929215010900,NA
24929230010900,NA
24929246010900,NA
24929262010900,NA
24929278010900,NA
24929293010900,NA
24929309010900,NA
24929324010900,NA
24929339010900,NA
24929355010900,NA
273641475489998,NA
273641483489998,NA
273641490489998,NA
273641491489998,NA
273641492489998,"E"
273641495489998,NA
273641496489998,NA
273641499489998,"D"
273641504489998,NA
273641506489998,NA
273641513489998,NA
273641514489998,NA
273641515489998,NA
273641526489998,NA
273641528489998,"B"
273641529489998,NA
273641532489998,"C"
273641533489998,"B"
273641538489998,NA
273641539489998,"E"
273641540489998,"E"
273641546489998,NA
273641547489998,NA
273641548489998,NA
273641549489998,"C"
273641550489998,"C"
273641557489998,"C"
273641561489998,NA
273641562489998,"A"
273641564489998,"C"
273641566489998,NA
273641571489998,"A"
273641574489998,"C"
273641575489998,"C"
273641586489998,"A"
273641592489998,NA
273641597489998,"B"
273641603489998,NA
346864595489998,"E"
346864596489998,"C"
346864607489998,"E"
346864608489998,"B"
346864609489998,"B"
346864610489998,"B"
346864611489998,"E"
346864612489998,"D"
346864613489998,"D"
346864614489998,"E"
346864617489998,"D"
346864618489998,"B"
346864619489998,NA
346864620489998,"E"
346864621489998,"A"
346864622489998,"A"
346864623489998,"E"
290008928489998,"C"
290008939489998,"E"
290008941489998,"B"
290008942489998,"D"
290008943489998,"E"
290008871489998,"B"
290008944489998,"E"
273642193489998,"E"
273642197489998,"D"
273642198489998,"D"
273642202489998,NA
273642207489998,"E"
273642208489998,NA
273642216489998,"C"
273642217489998,"C"
273642219489998,"B"
273642239489998,"E"
273642245489998,"C"
273642259489998,"B"
273642264489998,"E"
273642274489998,NA
273642284489998,NA
273642291489998,"E"
273642294489998,"A"
273642297489998,"D"
273642298489998,NA
273642300489998,NA
273642301489998,NA
273642302489998,NA
273642303489998,"B"
273642304489998,"E"
273642307489998,"A"
273642309489998,"E"
273642313489998,NA
273642315489998,NA
273642319489998,"C"
273642321489998,NA
273642325489998,NA
273642326489998,NA
273642327489998,NA
273642329489998,"E"
273642330489998,"A"
273642339489998,"E"
273642340489998,"C"
273642341489998,"D"
273642343489998,NA
273642351489998,"A"
273642352489998,"B"
273642353489998,"E"
273642355489998,"E"
273642359489998,"E"
273642361489998,"C"
273642362489998,"B"
273642385489998,"D"
24079737010900,NA
24079750010900,NA
24079796010900,NA
24079809010900,NA
24079856010900,NA
24079870010900,NA
24079916010900,NA
24079930010900,NA
24079976010900,NA
24079992010900,NA
24080005010900,"D"
24080213010900,NA
24080226010900,"A"
24080385010900,"A"
24080586010900,NA
24080599010900,NA
24080645010900,"E"
24080939010900,"A"
24081074010900,"E"
24081381010900,"B"
24081640010900,"E"
24081877010900,"E"
24082196010900,"E"
24082433010900,"B"
24082670010900,"E"
24082962010900,"A"
24083273010900,"E"
24083574010900,"D"
24083837010900,"D"
24084117010900,"E"
24084440010900,"B"
24084631010900,"C"
24084697010900,"E"
24084892010900,"E"
24085091010900,"B"
24085233010900,"E"
24085434010900,"E"
24085719010900,"B"
24085950010900,"D"
24086226010900,"D"
24086498010900,"E"
24086685010900,"C"
24086830010900,"E"
24087061010900,"C"
24087262010900,NA
24087276010900,"B"
24087415010900,NA
24087429010900,"E"
24087624010900,"C"
24087852010900,"E"
24087995010900,"B"
24088194010900,"C"
24088351010900,NA
24088363010900,"E"
24088641010900,"C"
24088894010900,"D"
24079724010900,NA
24937337010900,"E"
24937662010900,"E"
24937823010900,"C"
24938007010900,"A"
24938144010900,"E"
24938506010900,"E"
24938829010900,"C"
24939012010900,"E"
24939318010900,NA
24939334010900,NA
24939350010900,NA
24939456010900,"E"
24939626010900,"D"
24939965010900,"E"
24940309010900,"E"
24929477010900,NA
24940683010900,"D"
41119653010497,"B"
41119654010497,NA
41119655010497,NA
41119656010497,"D"
41119657010497,"C"
41119658010497,"E"
41119659010497,"B"
41119660010497,"E"
41119661010497,NA
41119662010497,"A"
41119663010497,"E"
41119664010497,"A"
41119665010497,NA
41119666010497,"B"
41119667010497,"C"
41119668010497,"E"
41119669010497,"D"
41119670010497,"A"
41119671010497,"E"
41119673010497,"E"
41119674010497,"D"
41119675010497,"B"
41119676010497,"A"
41119677010497,"B"
41119678010497,"D"
41119679010497,"C"
41119680010497,"D"
41119681010497,"A"
41119682010497,"E"
41119683010497,"C"
41119684010497,"E"
41119685010497,"E"
41119686010497,"B"
41119687010497,"C"
41119688010497,"C"
41119689010497,NA
41119690010497,"C"
41119691010497,"B"
41119692010497,"C"
41119693010497,"E"
41119694010497,"C"
41119695010497,"D"
41119696010497,"B"
41119697010497,"A"
41119698010497,"A"
346864624489998,"A"
346864625489998,"A"
346864626489998,"B"
346864627489998,"C"
346864628489998,"E"
346864629489998,"B"
346864630489998,"C"
346864631489998,"D"
346864643489998,NA
346864644489998,"A"
346864645489998,"C"
346864646489998,"C"
346864647489998,"C"
346864648489998,"C"
346864649489998,"C"
346864650489998,NA
346864651489998,"C"
346864652489998,"E"
346864653489998,NA
346864654489998,"A"
346864655489998,"A"
346864656489998,"B"
346864657489998,"C"
346864658489998,NA
346864659489998,"C"
346864660489998,NA
346864661489998,"A"
346864662489998,"C"
346864663489998,"C"
346864664489998,NA
346864665489998,"E"
346864666489998,"B"
346864667489998,"B"
346864668489998,"A"
346864669489998,"B"
346864670489998,NA
346864671489998,"D"
346864672489998,"C"
346864673489998,NA
346864674489998,"B"
346864675489998,"C"
290008540489998,"C"
290008541489998,"B"
290008542489998,"C"
290008543489998,"A"
290008544489998,"B"
290008545489998,"E"
290008546489998,"A"
290008547489998,"C"
290008548489998,"C"
290008549489998,"E"
290008576489998,"E"
290008577489998,"E"
290008578489998,"B"
290008579489998,"A"
290008580489998,NA
273642387489998,"B"
273642389489998,NA
273642390489998,"E"
273642397489998,"C"
273642398489998,"E"
273642400489998,"A"
273642185489998,NA
273642187489998,NA
273642191489998,"C"
273642192489998,"E"
346864015489998,"C"
346864016489998,NA
346864017489998,"B"
346864018489998,"A"
346864019489998,NA
346864020489998,"C"
346864021489998,"E"
346864022489998,"A"
346864023489998,"B"
346864024489998,"C"
346864025489998,"C"
346864026489998,"A"
346864027489998,"C"
346864028489998,"C"
346864029489998,"C"
346864030489998,"A"
346864042489998,"E"
346864044489998,NA
346864045489998,"E"
346864046489998,"D"
346864047489998,"B"
346864048489998,"C"
346864049489998,"B"
346864050489998,"B"
346864051489998,"E"
346864052489998,"A"
346864053489998,"A"
346864054489998,"D"
346864055489998,"C"
346864056489998,"B"
346864057489998,"C"
346864058489998,"B"
346864059489998,"B"
346864060489998,"C"
346864061489998,"C"
346864062489998,"B"
346864063489998,"B"
346864072489998,"D"
346864074489998,"D"
346864075489998,"E"
346864076489998,"B"
346864077489998,"E"
346864078489998,"E"
346864079489998,"C"
346864080489998,"B"
24089214010900,"B"
24089398010900,"E"
24089547010900,"A"
13201232010497,"C"
13220337010497,"E"
13227621010497,"C"
13237817010497,"E"
13243363010497,NA
24885502010900,NA
24885517010900,NA
24885532010900,NA
24885547010900,NA
24117526010900,"D"
24117690010900,NA
24117704010900,NA
24117718010900,"E"
24117930010900,NA
24117959010900,"A"
24118297010900,NA
24118430010900,NA
24118445010900,"C"
24118543010900,"A"
24118708010900,NA
24118723010900,NA
24118737010900,NA
24118751010900,NA
24118767010900,"A"
24118813010900,"D"
24118912010900,"C"
24119016010900,"A"
24119194010900,"A"
24119331010900,NA
24119517010900,"A"
24119745010900,"A"
24119847010900,NA
24119862010900,NA
24119876010900,NA
24119890010900,"E"
24120091010900,NA
24120104010900,NA
24120119010900,"B"
24120360010900,NA
24120375010900,NA
26367705010900,NA
26367723010900,NA
26367741010900,NA
26367759010900,NA
26367777010900,NA
26367795010900,NA
26367813010900,NA
26367831010900,NA
26367849010900,NA
26367867010900,NA
26367885010900,NA
52248177020004,"C"
5953858010901,"D"
12815212010497,"A"
24950312010900,"A"
24950501010900,"E"
24950802010900,"D"
24951041010900,"D"
24951294010900,"B"
24951629010900,"B"
24951887010900,"D"
24952073010900,NA
24952261010900,"C"
24952440010900,"E"
24952705010900,"A"
24953080010900,"E"
24953310010900,"A"
24953616010900,NA
24953724010900,"C"
24953862010900,"C"
24954016010900,"E"
24954259010900,"C"
24954482010900,"C"
24954638010900,NA
24954653010900,"D"
24954790010900,"D"
24955026010900,NA
24955041010900,"D"
24955278010900,"C"
24955461010900,"A"
24955644010900,NA
24955659010900,NA
24955692010900,NA
24955707010900,NA
24955731010900,"C"
24955921010900,"B"
24956132010900,"B"
24956390010900,"A"
24956605010900,NA
24956621010900,NA
24956636010900,"C"
24956923010900,"C"
24957190010900,NA
24957235010900,NA
24957251010900,"B"
24957397010900,"E"
24957646010900,NA
24957662010900,NA
24957782010900,NA
24040111010900,"A"
24040360010900,"B"
24040573010900,"A"
24040846010900,NA
24041004010900,"C"
24041158010900,"E"
24041377010900,"B"
24041526010900,"A"
24041759010900,"B"
24042033010900,"C"
24042281010900,"A"
24042384010900,"E"
24042609010900,NA
24042639010900,NA
24042653010900,"C"
290008581489998,"B"
290008582489998,"D"
290008583489998,"A"
290008584489998,"E"
290008585489998,"E"
290008586489998,"D"
290008587489998,"E"
290008588489998,"B"
290008589489998,"D"
290008590489998,"C"
290008591489998,"B"
290008592489998,"B"
290008593489998,"D"
290008594489998,"A"
290008595489998,"A"
290008596489998,"B"
290008597489998,"D"
