"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","BPS_LLID"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,14446.1592032715,"RaMCONms_fcm_17060106"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,7454.93030868883,"RaMCONms_fcm_17060106"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,12016.9101774179,"RaMCONms_fcm_17060106"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,31586.0859165507,"RaMCONms_fcm_17060106"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,917.233210890136,"RaMCONms_fcm_17060107"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,1842.87932068525,"RaMCONms_fcm_17060107"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1752.72504149633,"RaMCONms_fcm_17060107"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,8273.34913693263,"RaMCONms_fcm_17060107"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,15035.4645125764,"RaMCONms_fcm_17070102"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,1299.52580897398,"RaMCONms_fcm_17070102"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,24535.2621794528,"RaMCONms_fcm_17070102"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,6883.2093689072,"RaMCONms_fcm_17070103"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,2806.91814810683,"RaMCONms_fcm_17070103"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,11357.2615541508,"RaMCONms_fcm_17070103"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,35567.4762678755,"RaMCONms_fcm_17070103"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,842.212207398467,"RaMCONms_fcm_17070104"
"RaMCONms_fcm",12,"A","B","Grow w/o fire","None",0,0,1,712.416327458833,"RaMCONms_fcm_17070104"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1709.13082581637,"RaMCONms_fcm_17070104"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,3202.08733061668,"RaMCONms_fcm_17070104"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,4167.11939345796,"RaMCONms_fcm_17070201"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,2509.05386672899,"RaMCONms_fcm_17070201"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1967.36960292834,"RaMCONms_fcm_17070201"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,8190.94685818112,"RaMCONms_fcm_17070201"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,10410.697801758,"RaMCONms_fcm_17070202"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,23174.3665595633,"RaMCONms_fcm_17070202"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,37154.1316740268,"RaMCONms_fcm_17070202"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,890.837160182671,"RaMCONms_fcm_17070203"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,2480.13904772082,"RaMCONms_fcm_17070203"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5774.78115373957,"RaMCONms_fcm_17070203"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,7594.84904697625,"RaMCONms_fcm_17070203"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,79.5553512312376,"RaMCONms_fcm_17070204"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,1548.65294239519,"RaMCONms_fcm_17070204"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2481.1657057791,"RaMCONms_fcm_17070204"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,5457.05142479504,"RaMCONms_fcm_17070204"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,0.535020321795,"RaMCONms_fcm_17070301"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,0.89769042451162,"RaMCONms_fcm_17070301"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,4.30559576530338,"RaMCONms_fcm_17070301"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1.37307703756346,"RaMCONms_fcm_17070301"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,38.7873892661512,"RaMCONms_fcm_17070303"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,50.5759717663097,"RaMCONms_fcm_17070303"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,86.8104099924366,"RaMCONms_fcm_17070303"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,238.23765908745,"RaMCONms_fcm_17070303"
"RaMCONms_fcm",2,"E","D","Thin / low fire","None",1,0,0,580.360079195505,"RaMCONms_fcm_17070304"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,617.948443484659,"RaMCONms_fcm_17070304"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,1.13686837721616e-13,"RaMCONms_fcm_17070304"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1903.65810145269,"RaMCONms_fcm_17070304"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,26.7717681007925,"RaMCONms_fcm_17070305A"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,656.852599224879,"RaMCONms_fcm_17070305A"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,267.358606841543,"RaMCONms_fcm_17070305A"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,2174.39050190643,"RaMCONms_fcm_17070305A"
"RaMCONms_fcm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,29.7638379250945,"RaMCONms_fcm_17070305B"
"RaMCONms_fcm",6,"B","A","Regen / high fire","None",1,0,0,11.9852563937569,"RaMCONms_fcm_17070305B"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,26.3453437169656,"RaMCONms_fcm_17070305B"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,45.975757972338,"RaMCONms_fcm_17070305B"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,1.55922317419005,"RaMCONms_fcm_17070306A"
"RaMCONms_fcm",12,"A","B","Grow w/o fire","None",0,0,1,1.12264244082505,"RaMCONms_fcm_17070306A"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,3.34054843859745,"RaMCONms_fcm_17070306A"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,4.9657354331466,"RaMCONms_fcm_17070306A"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,175.493186336956,"RaMCONms_fcm_17070307"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,408.625249721492,"RaMCONms_fcm_17070307"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,748.94583452564,"RaMCONms_fcm_17070307"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,884.342038770175,"RaMCONms_fcm_17070307"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,5.17118858665,"RaMCONms_fcm_17120001"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,9.9340607806094,"RaMCONms_fcm_17120001"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,29.9223234834406,"RaMCONms_fcm_17120001"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,74.0731077117102,"RaMCONms_fcm_17120001"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,404.730672125434,"RaMCONms_fcm_17120002"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,34.1184113642884,"RaMCONms_fcm_17120002"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,614.48199483981,"RaMCONms_fcm_17120002"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,953.684512953126,"RaMCONms_fcm_17120002"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,92.5216645410412,"RaMCONms_fcm_17120004"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,42.7407910798397,"RaMCONms_fcm_17120004"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,141.469695692637,"RaMCONms_fcm_17120004"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,294.507715826501,"RaMCONms_fcm_17120004"
"RaMCONms_fmm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,128.868859469174,"RaMCONms_fmm_17010306"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,734.062355692124,"RaMCONms_fmm_17010306"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,571.686699156229,"RaMCONms_fmm_17010306"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1238.42081412503,"RaMCONms_fmm_17010306"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,423.065966408216,"RaMCONms_fmm_17010307"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,415.772327672613,"RaMCONms_fmm_17010307"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,887.813820866338,"RaMCONms_fmm_17010307"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,537.57487590422,"RaMCONms_fmm_17010307"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,203.874297785655,"RaMCONms_fmm_17020001"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,328.739796755327,"RaMCONms_fmm_17020001"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,635.701712404508,"RaMCONms_fmm_17020001"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,447.752095891897,"RaMCONms_fmm_17020001"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,0.62655226592625,"RaMCONms_fmm_17020005"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,1.2300538374166,"RaMCONms_fmm_17020005"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2.63532154600466,"RaMCONms_fmm_17020005"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,0.108048100577634,"RaMCONms_fmm_17020005"
"RaMCONms_fmm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,0.571715163869685,"RaMCONms_fmm_17020006"
"RaMCONms_fmm",6,"B","A","Regen / high fire","None",1,0,0,0.406269302091955,"RaMCONms_fmm_17020006"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,0.505145272211795,"RaMCONms_fmm_17020006"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1.00247276081907,"RaMCONms_fmm_17020006"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,1367.90881711163,"RaMCONms_fmm_17020009"
"RaMCONms_fmm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1251.39091262865,"RaMCONms_fmm_17020009"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,2221.54326706223,"RaMCONms_fmm_17020009"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,3160.4839817411,"RaMCONms_fmm_17020010"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1994.87408735482,"RaMCONms_fmm_17020010"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1770.11037655297,"RaMCONms_fmm_17020010"
"RaMCONms_fmm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,272.644552217404,"RaMCONms_fmm_17020011"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,10472.4404947472,"RaMCONms_fmm_17020011"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,7142.36087165648,"RaMCONms_fmm_17020011"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,0.41427935195625,"RaMCONms_fmm_17020013"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,0.259870529031675,"RaMCONms_fmm_17020013"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,0.556758073099575,"RaMCONms_fmm_17020013"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1.38538797899527,"RaMCONms_fmm_17020013"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,8026.26284548353,"RaMCONms_fmm_17030001"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,9375.96941664131,"RaMCONms_fmm_17030001"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,9142.21354188112,"RaMCONms_fmm_17030002"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,6529.05086750527,"RaMCONms_fmm_17030002"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,743.016532211273,"RaMCONms_fmm_17030003"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,1882.59462473754,"RaMCONms_fmm_17030003"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5212.36731666624,"RaMCONms_fmm_17030003"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,4042.2986924423,"RaMCONms_fmm_17030003"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,3.5889750379975,"RaMCONms_fmm_17060108"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,2.39080886709141,"RaMCONms_fmm_17060108"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5.12217427251609,"RaMCONms_fmm_17060108"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1.84821440675653,"RaMCONms_fmm_17060108"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,3.41039357655875,"RaMCONms_fmm_17060109"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,6.18491859095387,"RaMCONms_fmm_17060109"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,13.2508421397699,"RaMCONms_fmm_17060109"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,26.9675689000875,"RaMCONms_fmm_17060109"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,129.108660497179,"RaMCONms_fmm_17070101A"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,161.959368647068,"RaMCONms_fmm_17070101A"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,643.352512068996,"RaMCONms_fmm_17070101A"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,459.75324432834,"RaMCONms_fmm_17070101A"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,6804.65133120326,"RaMCONms_fmm_17070105A"
"RaMCONms_fmm",9,"E","A","Regen / high fire","None",1,0,0,9668.35844668383,"RaMCONms_fmm_17070105A"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,4573.00972370466,"RaMCONms_fmm_17070105B"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,1835.76618394915,"RaMCONms_fmm_17070105B"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,1598.14018629589,"RaMCONms_fmm_17070105B"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,2149.03881847213,"RaMCONms_fmm_17070106"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,6180.15067004202,"RaMCONms_fmm_17070106"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5135.9179101816,"RaMCONms_fmm_17070106"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,4046.99969463771,"RaMCONms_fmm_17070106"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,9067.74862580441,"RaMCONms_fmm_17070301"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,10416.6591250634,"RaMCONms_fmm_17070301"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5944.40267007981,"RaMCONms_fmm_17070301"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,9429.7337524461,"RaMCONms_fmm_17070301"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,4242.91444571699,"RaMCONms_fmm_17070302"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,5476.06417140624,"RaMCONms_fmm_17070302"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1168.62960987038,"RaMCONms_fmm_17070302"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,8449.21464331664,"RaMCONms_fmm_17070302"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,0.4971352223475,"RaMCONms_fmm_17070305B"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,0.31184463483801,"RaMCONms_fmm_17070305B"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,0.66810968771949,"RaMCONms_fmm_17070305B"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1.66246557479433,"RaMCONms_fmm_17070305B"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,10783.4249827295,"RaMCONms_fmm_17070306"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,6750.98126982166,"RaMCONms_fmm_17070306"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,3014.53675221206,"RaMCONms_fmm_17120005"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,3234.28810291959,"RaMCONms_fmm_17120005"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,7313.47929377143,"RaMCONms_fmm_17120005"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,2180.87561565757,"RaMCONms_fmm_17120005"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,261.362363921068,"RaMCONms_fmm_17120006"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,619.594548844824,"RaMCONms_fmm_17120006"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,118.018926864774,"RaMCONms_fmm_17120006"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,893.36074716321,"RaMCONms_fmm_17120006"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,187.880601712625,"RaMCONms_fmm_17120007"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,409.660960557726,"RaMCONms_fmm_17120007"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,12.8084550723764,"RaMCONms_fmm_17120007"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,742.608872198076,"RaMCONms_fmm_17120007"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,4741.78794174452,"RaMCONms_fmm_18010201"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,3213.42654787258,"RaMCONms_fmm_18010201"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5749.71543901187,"RaMCONms_fmm_18010201"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,4768.31708611747,"RaMCONms_fmm_18010201"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,4489.03518642696,"RaMCONms_fmm_18010202"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,1973.80511021019,"RaMCONms_fmm_18010202"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2240.20933015374,"RaMCONms_fmm_18010202"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1783.5585862777,"RaMCONms_fmm_18010202"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,6290.03458547903,"RaMCONms_fmm_18010203"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,5189.72637661664,"RaMCONms_fmm_18010203"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2739.34562952946,"RaMCONms_fmm_18010203"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,4876.60571903549,"RaMCONms_fmm_18010203"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,1679.86226977199,"RaMCONms_fmm_18010204"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,1570.22104110669,"RaMCONms_fmm_18010204"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,4840.00806979174,"RaMCONms_fmm_18010204"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,1282.97419117159,"RaMCONms_fmm_18010204"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,289.235694853355,"RaMCONms_fmm_18020001"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,211.740398983479,"RaMCONms_fmm_18020001"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,5.6843418860808e-14,"RaMCONms_fmm_18020001"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,305.827696124612,"RaMCONms_fmm_18020001"
"RaMCONms_fmm",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,267.534800266392,"RaMCONms_fmm_18020001"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,22.950648765939,"RaMCONsw_fdm_1710030102"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,86.0824941253155,"RaMCONsw_fdm_1710030102"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,207.137171670761,"RaMCONsw_fdm_1710030102"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,70.2758665428185,"RaMCONsw_fdm_1710030102"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,34.3482933971562,"RaMCONsw_fdm_1710030103"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,148.804705726323,"RaMCONsw_fdm_1710030103"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,37.7139976503155,"RaMCONsw_fdm_1710030103"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,45.6919421565319,"RaMCONsw_fdm_1710030103"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2646.75755140531,"RaMCONsw_fdm_1710030111"
"RaMCONsw_fdm",11,"C","D","Grow w/ fire","None",0,0,1,207.891569201602,"RaMCONsw_fdm_1710030111"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,186.028378732958,"RaMCONsw_fdm_1710030201"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,1225.12961057842,"RaMCONsw_fdm_1710030201"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,988.234944099172,"RaMCONsw_fdm_1710030201"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,401.18347618278,"RaMCONsw_fdm_1710030201"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,449.137921506668,"RaMCONsw_fdm_1710030202"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,1184.59057618224,"RaMCONsw_fdm_1710030202"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2078.9523718362,"RaMCONsw_fdm_1710030202"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,653.951157402439,"RaMCONsw_fdm_1710030202"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,677.941191049408,"RaMCONsw_fdm_1710030203"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,3144.680444314,"RaMCONsw_fdm_1710030203"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2517.65357520067,"RaMCONsw_fdm_1710030203"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,340.521750625062,"RaMCONsw_fdm_1710030203"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,361.286078785126,"RaMCONsw_fdm_1710030204"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,490.2504059948,"RaMCONsw_fdm_1710030204"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1949.16872820024,"RaMCONsw_fdm_1710030204"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,437.556836484462,"RaMCONsw_fdm_1710030204"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,1769.00277155422,"RaMCONsw_fdm_1710030205"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,499.977577738374,"RaMCONsw_fdm_1710030205"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,16791.6711511152,"RaMCONsw_fdm_1710030205"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,1264.38423065074,"RaMCONsw_fdm_1710030205"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,848.766062432654,"RaMCONsw_fdm_1710030206"
"RaMCONsw_fdm",2,"E","D","Thin / low fire","None",1,0,0,89.2351016315833,"RaMCONsw_fdm_1710030206"
"RaMCONsw_fdm",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5917.13765625618,"RaMCONsw_fdm_1710030206"
"RaMCONsw_fdm",6,"B","A","Regen / high fire","None",1,0,0,813.58136646038,"RaMCONsw_fdm_1710030206"
"RaMCONsw_fdm",1,"B","C","Thin / low fire","None",1,0,0,1030.8920656694,"RaMCONsw_fdm_1710030207"
